Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
12725888043,"Oct 23, 2024, 1:44:13 PM",Afternoon Weight Training,Weight Training,,2417,0,169.0,9,false,,,activities/13568490657.fit.gz,,,2417.0,2417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.0,123.0,,,236.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12745578272,"Oct 25, 2024, 1:20:47 PM",Afternoon Workout,Workout,"",2754,0,125.0,5,false,,,activities/13589636989.fit.gz,,,2754.0,2754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86.0,59.0,125.0,96.0,,,155.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,738.0,,,,,,,,""
12746916878,"Oct 26, 2024, 8:34:02 AM",Morning Weight Training,Weight Training,,3153,0,158.0,8,false,,,activities/13591093281.fit.gz,,,3153.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,111.0,,,240.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12750342922,"Oct 26, 2024, 12:51:52 PM",Afternoon Workout,Workout,"",11048,0,163.0,25,false,,,activities/13594864108.fit.gz,,,11048.0,11048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,54.0,163.0,100.0,,,622.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,2890.0,,,,,,,,""
12774098774,"Oct 29, 2024, 3:03:29 PM",Afternoon Weight Training,Weight Training,,2717,0,159.0,8,false,,,activities/13620561134.fit.gz,,,2717.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,116.0,,,234.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12782358994,"Oct 30, 2024, 3:07:36 PM",Afternoon Weight Training,Weight Training,,2390,0,158.0,8,false,,,activities/13629385447.fit.gz,,,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,121.0,,,226.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12866717130,"Nov 10, 2024, 10:46:16 AM",Lunch Weight Training,Weight Training,,2619,0,169.0,10,false,,,activities/13720093261.fit.gz,,,2619.0,2619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.0,122.0,,,252.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12892184013,"Nov 13, 2024, 3:05:59 PM",Afternoon Weight Training,Weight Training,,2500,0,166.0,9,false,,,activities/13747451818.fit.gz,,,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.0,127.0,,,264.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12912035153,"Nov 16, 2024, 9:44:47 AM",Morning Weight Training,Weight Training,,2059,0,159.0,5,false,,,activities/13768791268.fit.gz,,,2059.0,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,108.0,,,167.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12952096011,"Nov 21, 2024, 3:01:18 PM",Afternoon Weight Training,Weight Training,,2381,0,163.0,9,false,,,activities/13811839082.fit.gz,,,2381.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,163.0,125.0,,,245.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12971059865,"Nov 24, 2024, 9:54:11 AM",Morning Weight Training,Weight Training,,2669,0,170.0,17,false,,,activities/13831925877.fit.gz,,,2669.0,2669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,140.0,,,344.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13071186059,"Dec 8, 2024, 10:27:39 AM",Lunch Weight Training,Weight Training,,2584,0,168.0,12,false,,,activities/13938974705.fit.gz,,,2584.0,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,168.0,131.0,,,288.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13119396773,"Dec 15, 2024, 9:49:05 AM",Morning Weight Training,Weight Training,,2597,0,167.0,9,false,,,activities/13990584888.fit.gz,,,2597.0,2597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,120.0,,,248.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13142639769,"Dec 18, 2024, 2:59:34 PM",Afternoon Weight Training,Weight Training,,2492,0,171.0,9,false,,,activities/14015459845.fit.gz,,,2492.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,123.0,,,253.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13149020332,"Dec 19, 2024, 2:13:12 PM",Afternoon Ride,Ride,,1873,8.42,179.0,30,false,,Unibike Viper,activities/14022298375.fit.gz,,14.7,1873.0,1873.0,8420.5,9.98,4.496,174.0,423.0,113.0,212.0,14.2,0.1,,,,,179.0,151.0,,132.0,291.0,,18.0,30.0,,,,,,,,,,,,,0.0,,1.0,,1734616832.0,3.0,11.7,9.7,3.5,0.57,1002.1,2.7,6.2,223.0,0.0,1734590208.0,1734619136.0,0.625,13853240.0,,0.32,5.0,0.77,39463.1,0.0,,,,,0.0,4.496,0.0,,,,,,,,,,,,,,,,,,,""
13160034043,"Dec 21, 2024, 9:38:00 AM",Morning Weight Training,Weight Training,,2652,0,175.0,9,false,,,activities/14034160342.fit.gz,,,2652.0,2652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,175.0,121.0,,,258.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13166516597,"Dec 22, 2024, 9:23:25 AM",Morning Weight Training,Weight Training,,2421,0,173.0,16,false,,,activities/14041139181.fit.gz,,,2421.0,2421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,173.0,139.0,,,307.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13199262913,"Dec 27, 2024, 9:56:27 AM",Morning Weight Training,Weight Training,,2636,0,164.0,9,false,,,activities/14076386821.fit.gz,,,2636.0,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,124.0,,,265.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13221978541,"Dec 30, 2024, 10:13:11 AM",Lunch Weight Training,Weight Training,,2404,0,167.0,9,false,,,activities/14100909184.fit.gz,,,2404.0,2404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,125.0,,,250.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13244658371,"Jan 2, 2025, 9:30:13 AM",Morning Ride,Ride,,2408,11.03,176.0,35,false,,Unibike Viper,activities/14125523243.fit.gz,,14.7,2408.0,2384.0,11029.7,11.58,4.627,173.0,167.0,140.6,257.8,23.7,0.1,,,,,176.0,149.0,,121.0,356.0,,19.0,35.0,,,,,,,,,,,,,0.0,,1.0,,1735808384.0,8.0,7.5,0.3,-4.3,0.43,1009.0,7.2,15.9,242.0,0.0,1735799936.0,1735829376.0,0.125,13853240.0,,0.65,6.0,0.57,39448.9,0.0,,,,,0.0,4.58,663.5,,,,,,,,,,,,,,,,,,,""
13253469848,"Jan 3, 2025, 9:58:31 AM",Morning Weight Training,Weight Training,,2881,0,160.0,9,false,,,activities/14134996521.fit.gz,,,2881.0,2881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,116.0,,,244.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13261782138,"Jan 4, 2025, 9:39:48 AM",Morning Weight Training,Weight Training,,1890,0,173.0,14,false,,,activities/14143905635.fit.gz,,,1890.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,173.0,137.0,,,244.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13300318512,"Jan 8, 2025, 3:05:10 PM",Afternoon Weight Training,Weight Training,,2783,0,163.0,9,false,,,activities/14185377204.fit.gz,,,2783.0,2783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,163.0,120.0,,,253.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13308581934,"Jan 9, 2025, 3:01:28 PM",Afternoon Weight Training,Weight Training,,2264,0,185.0,20,false,,,activities/14194216705.fit.gz,,,2264.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,185.0,144.0,,,307.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13331216647,"Jan 12, 2025, 8:00:22 AM",Morning Weight Training,Weight Training,,2933,0,155.0,10,false,,,activities/14218507304.fit.gz,,,2933.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,123.0,,,282.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13394030642,"Jan 19, 2025, 8:30:15 AM",Morning Weight Training,Weight Training,,3006,0,174.0,10,false,,,activities/14286093716.fit.gz,,,3006.0,3006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.0,120.0,,,273.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13403327046,"Jan 20, 2025, 8:35:45 AM",Morning Weight Training,Weight Training,,2126,0,176.0,11,false,,,activities/14296169395.fit.gz,,,2126.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,176.0,134.0,,,248.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13432230419,"Jan 23, 2025, 2:40:18 PM",Afternoon Weight Training,Weight Training,,3051,0,148.0,8,false,,,activities/14327383436.fit.gz,,,3051.0,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,109.0,,,227.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13448055242,"Jan 25, 2025, 11:53:58 AM",Powrót,Ride,"‍
3.07 new kilometers

-- From Wandrer",4779,20.97,175.0,62,false,,Unibike Viper,activities/14344553604.fit.gz,,14.7,4779.0,4563.0,20978.5,11.98,4.598,305.0,299.0,88.0,210.4,16.0,0.0,,,,,175.0,148.0,,115.0,630.0,,20.0,62.0,,,,,,,,,,,0.0,,0.0,,1.0,,1737802752.0,3.0,6.7,6.8,2.2,0.73,1015.2,0.8,1.6,195.0,0.0,1737786240.0,1737818624.0,0.875,13853240.0,,0.0,1.0,0.83,32831.7,1.0,,,,,0.0,4.39,396.6,,,,,,,,,,,,,,,,,,,""
13455114125,"Jan 26, 2025, 8:57:50 AM",Morning Weight Training,Weight Training,,3969,0,146.0,10,false,,,activities/14352267374.fit.gz,,,3969.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,146.0,108.0,,,287.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13483255947,"Jan 29, 2025, 11:03:51 AM",Lunch Ride,Ride,"‍
4.64 new kilometers
🏘 Completed 25% of Trojanowice
-- From Wandrer",6049,27.61,173.0,51,false,,Unibike Viper,activities/14382922699.fit.gz,,14.7,6049.0,5860.0,27616.2,12.18,4.713,398.0,403.0,241.2,410.8,30.5,0.0,,,,,173.0,140.0,,122.0,831.0,,10.0,51.0,,,,,,,,,,,0.0,,0.0,,1.0,,1738148352.0,1.0,9.0,4.0,3.0,0.66,1009.7,6.6,11.8,232.0,0.0,1738131456.0,1738164608.0,0.875,13853240.0,,0.0,1.0,0.35,30439.1,1.0,,,,,0.0,4.565,0.0,,,,,,,,,,,,,,,,,,,""
13490845361,"Jan 30, 2025, 8:43:47 AM",Morning Weight Training,Weight Training,,2979,0,153.0,8,false,,,activities/14391171479.fit.gz,,,2979.0,2979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,109.0,,,221.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13493153641,"Jan 30, 2025, 1:53:06 PM",Afternoon Walk,Walk,"‍
0.55 new kilometers
🏘 Completed 75% of Owczary
-- From Wandrer",3820,3.94,127.0,8,false,,,activities/14393693032.fit.gz,,,3820.0,3682.0,3942.6,3.74,1.071,79.0,79.0,127.2,203.6,17.2,0.0,,,114.0,53.0,127.0,99.0,,,259.0,,24.0,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1738242048.0,2.0,9.8,10.3,3.5,0.65,1018.8,1.6,3.7,127.0,0.0,1738217856.0,1738251008.0,0.125,,,0.0,1.0,0.48,32756.9,1.0,,,,,0.0,1.032,0.0,,,,5394.0,,,,,,,,,,,,,,,""
13501294457,"Jan 31, 2025, 11:21:51 AM",Lunch Ride,Ride,"",9634,34.38,178.0,80,false,,Unibike Viper,activities/14402554379.fit.gz,,14.7,9634.0,7855.0,34386.4,12.0,4.378,425.0,467.0,217.6,364.8,42.8,0.0,,,,,178.0,144.0,,107.0,899.0,,6.0,80.0,,,,,,,,,,,0.0,,0.0,,1.0,,1738321152.0,3.0,7.0,-0.1,2.9,0.75,1022.1,6.6,12.1,277.0,0.1,1738304128.0,1738337536.0,0.125,13853240.0,,0.0,1.0,0.8,25692.3,1.0,,,,,0.0,3.569,3298.5,,,,,,,,,,,,,,,,,,,""
13516629721,"Feb 2, 2025, 9:17:04 AM",Morning Swim,Swim,,2247,"1,475",175.0,40,false,,,activities/14419324904.fit.gz,,,2247.0,2077.0,1475.0,1.94,0.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.0,175.0,145.0,,,318.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.656,0.0,,,,,,25.0,,,,,,,,,,,,,""
13547825270,"Feb 5, 2025, 3:00:31 PM",Afternoon Weight Training,Weight Training,,2620,0,150.0,7,false,,,activities/14453473401.fit.gz,,,2620.0,2620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,114.0,,,215.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13599031790,"Feb 11, 2025, 12:40:23 PM",Afternoon Swim,Swim,,2214,"1,250",172.0,51,false,,,activities/14509618965.fit.gz,,,2214.0,1967.0,1250.0,1.94,0.635,0.0,0.0,0.0,0.0,0.0,0.0,,,,27.0,172.0,151.0,,,322.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.565,0.0,,,,,,25.0,,,,,,,,,,,,,""
13631627070,"Feb 15, 2025, 9:38:11 AM",Morning Weight Training,Weight Training,,3119,0,154.0,10,false,,,activities/14545221543.fit.gz,,,3119.0,3119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,119.0,,,274.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13661104888,"Feb 18, 2025, 3:04:08 PM",Afternoon Weight Training,Weight Training,,2724,0,141.0,6,false,,,activities/14577571817.fit.gz,,,2724.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,103.0,,,183.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13688452712,"Feb 21, 2025, 3:04:04 PM",Afternoon Weight Training,Weight Training,,1795,0,138.0,4,false,,,activities/14607435789.fit.gz,,,1795.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,105.0,,,124.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13705009371,"Feb 23, 2025, 11:48:24 AM",Lunch Ride,Ride,"‍
👍 10.72 new kilometers
🏘 Completed 25% of Iwanowice Dworskie
-- From Wandrer",4295,21.53,179.0,51,false,,Unibike Viper,activities/14625498120.fit.gz,,14.7,4295.0,4202.0,21530.3,14.48,5.124,318.0,335.0,254.4,383.0,20.2,0.0,,,,,179.0,147.0,,131.0,558.0,,8.0,51.0,,,,,,,,,,,,,0.0,,1.0,,1740308352.0,3.0,5.5,3.8,-5.2,0.46,1028.7,2.4,5.6,215.0,0.0,1740289024.0,1740327168.0,0.875,13853240.0,,0.25,5.0,0.7,34469.5,1.0,,,,,0.0,5.013,772.7,,,,,,,,,,,,,,,,,,,""
13722809027,"Feb 25, 2025, 12:57:43 PM",Afternoon Ride,Ride,"‍
0.27 new kilometers

-- From Wandrer",2131,3.94,164.0,8,false,,Unibike Viper,activities/14644884161.fit.gz,,14.7,2131.0,1704.0,3946.7,11.16,2.316,87.0,89.0,325.4,356.8,33.8,0.0,,,,,164.0,129.0,,89.0,233.0,,27.0,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740484864.0,3.0,9.3,8.7,3.9,0.69,1018.6,1.2,3.0,157.0,0.0,1740461568.0,1740500096.0,0.875,13853240.0,,0.0,1.0,0.87,30237.5,1.0,,,,,0.0,1.852,0.0,,,,,,,,,,,,,,,,,,,""
13723251207,"Feb 25, 2025, 2:02:19 PM",Afternoon Ride,Ride,"‍
0.5 new kilometers

-- From Wandrer",1516,4.12,172.0,10,false,,Unibike Viper,activities/14645368195.fit.gz,,14.7,1516.0,1195.0,4124.3,10.42,3.451,88.0,80.0,273.8,350.2,26.5,0.1,,,,,172.0,139.0,,111.0,173.0,,26.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740492032.0,3.0,9.6,8.9,3.7,0.67,1017.9,0.9,1.5,138.0,0.0,1740461568.0,1740500096.0,0.875,13853240.0,,0.0,1.0,0.92,31039.5,1.0,,,,,0.0,2.721,0.0,,,,,,,,,,,,,,,,,,,""
13742425078,"Feb 27, 2025, 3:03:32 PM",Afternoon Weight Training,Weight Training,,2908,0,155.0,7,false,,,activities/14666154977.fit.gz,,,2908.0,2908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,106.0,,,204.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13757534419,"Mar 1, 2025, 10:31:03 AM",Lunch Run,Run,,1623,3.96,180.0,30,false,,,activities/14682550298.fit.gz,,,1623.0,1623.0,3965.9,3.88,2.444,92.0,84.0,277.2,356.8,18.3,0.2,,,86.0,77.0,180.0,156.0,,261.0,272.0,,,30.0,423254.0,,,,,,,,265.0,1624.0,,,0.0,,1.0,4223.0,1740823168.0,3.0,4.3,0.1,1.0,0.79,1025.9,4.4,9.2,263.0,0.0,1740806656.0,1740846208.0,0.125,,,0.0,1.0,0.67,18861.2,2.0,,,,,0.0,2.444,0.0,,,,4176.0,,,128.0,169.0,2.602,,,,,,,,,,""
13765898662,"Mar 2, 2025, 8:56:34 AM",Morning Weight Training,Weight Training,,3380,0,154.0,10,false,,,activities/14691706208.fit.gz,,,3380.0,3380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,115.0,,,275.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13796911097,"Mar 5, 2025, 2:59:14 PM",Afternoon Weight Training,Weight Training,,3045,0,154.0,10,false,,,activities/14725329117.fit.gz,,,3045.0,3045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,120.0,,,275.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13824596040,"Mar 8, 2025, 12:52:05 PM",Afternoon Ride,Ride,"‍
👏 23.15 new kilometers
🏘 Completed 50% of Prądnik Korzkiewski
🏘 Completed 50% of Stoki
🏘 Completed 50% of Szczodrkowice
🏘 Completed 25% of Rzeplin
-- From Wandrer",9632,45.33,177.0,124,false,,Unibike Viper,activities/14755325740.fit.gz,,14.7,9632.0,8464.0,45335.6,13.78,5.356,569.0,590.0,237.4,415.0,25.7,0.0,,,,,177.0,150.0,,138.0,1087.0,,18.0,124.0,,,,,,,,,,,0.0,,0.0,,1.0,,1741435136.0,1.0,16.8,18.1,-0.4,0.31,1016.8,2.1,4.3,96.0,0.0,1741410560.0,1741451648.0,0.375,13853240.0,,0.0,1.0,0.1,32676.2,3.0,,,,,0.0,4.707,5010.7,,,,,,,,,,,,,,,,,,,""
13829799645,"Mar 9, 2025, 7:32:07 AM",Morning Weight Training,Weight Training,,3214,0,145.0,7,false,,,activities/14761039104.fit.gz,,,3214.0,3214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,105.0,,,221.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13853022882,"Mar 11, 2025, 3:00:47 PM",Afternoon Weight Training,Weight Training,,3229,0,169.0,9,false,,,activities/14786235959.fit.gz,,,3229.0,3229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.0,112.0,,,249.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13887101472,"Mar 15, 2025, 9:42:42 AM",Morning Weight Training,Weight Training,,2701,0,152.0,7,false,,,activities/14822362452.fit.gz,,,2701.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,107.0,,,202.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
13897860299,"Mar 16, 2025, 11:45:09 AM",Lunch Run,Run,,2496,5.93,187.0,73,false,,,activities/14834054438.fit.gz,,,2496.0,2496.0,5936.7,3.84,2.378,106.0,107.0,279.2,358.2,14.0,0.1,,,88.0,77.0,187.0,166.0,,250.0,427.0,,,73.0,623438.0,,,,,,,,255.0,2497.0,,,0.0,,1.0,6199.2,1742122752.0,2.0,3.7,3.1,-2.7,0.63,1017.1,2.3,5.4,67.0,0.0,1742100736.0,1742143616.0,0.625,,,0.0,1.0,0.57,25606.3,3.0,,,,,0.0,2.378,0.0,,,,6346.0,,,182.0,162.0,2.484,,,,,,,,,,""
